"SKU","Name","Location ID","Stock Level On Hand","Stock Level Available","Location Stock Warn Level","Location Max. Stock Level","Priority"
"HW-PALM-2S-B","Palma armrest for 2-seater bench","4174","0","0","0","0","1001"
"HW-PALM-2S-B","Palma armrest for 2-seater bench","4175","0","0","0","0","4"
"HW-PALM-2S-A","Palma backrest for 2-seater bench","4174","0","0","0","0","1001"
"HW-PALM-2S-A","Palma backrest for 2-seater bench","4175","0","0","0","0","4"
"HW-PALERMO-TTOP","Palermo Marble Table Top","4174","0","0","0","0","1001"
"HW-PALERMO-TTOP","Palermo Marble Table Top","4175","0","0","0","0","4"
"HW-PALERMO-LEGS","Palermo set of table legs","4174","0","0","0","0","1001"
"HW-PALERMO-LEGS","Palermo set of table legs","4175","0","0","0","0","4"
"HW-PALERMO-Hardware","Palermo hardware","4174","0","0","0","0","1001"
"HW-PALERMO-Hardware","Palermo hardware","4175","0","0","0","0","4"
"HW-PACK-STK-CHAISE","HW-PACK-STK-CHAISE","4174","0","0","0","0","1001"
"HW-PACK-STK-CHAISE","HW-PACK-STK-CHAISE","4175","0","0","0","0","4"
"HW-ORSON-LEGS","Orson - Chair Legs","4174","0","0","0","0","1001"
"HW-ORSON-LEGS","Orson - Chair Legs","4175","0","0","0","0","4"
"HW-ORSN-FIXINGS-PF","Orson Hardware","4174","0","0","0","0","1001"
"HW-ORSN-FIXINGS-PF","Orson Hardware","4175","0","0","0","0","4"
"HW-NAP-VELSP","Napoli Velcro Side Pod","","","","","",""
"HW-NAP-CUS","Napoli Cushion","","","","","",""
"HW-MURCIA-FSCUSH","Murcia Full Set of Cushions","","","","","",""
"HW-MURC-TB-M","Murcia glass","4174","0","0","0","0","1001"
"HW-MURC-TB-M","Murcia glass","4175","0","0","0","0","4"
"HW-MURC-TB-K","Murcia table top","4174","0","0","0","0","1001"
"HW-MURC-TB-K","Murcia table top","4175","0","0","0","0","4"
"HW-MURC-TB-J","Murcia the side of table  (front &amp;amp;amp; back)","4174","0","0","0","0","1001"
"HW-MURC-TB-J","Murcia the side of table  (front &amp;amp;amp; back)","4175","0","0","0","0","4"
"HW-MURC-TB-I","Murcia the side of table (2 sides)","4174","0","0","0","0","1001"
"HW-MURC-TB-I","Murcia the side of table (2 sides)","4175","0","0","0","0","4"
"HW-MURC-FSCUSH","Murcia full set of cushions","4175","0","0","0","0","4"
"HW-MURC-FIXINGS-PF","Murcia fittings","4174","0","0","0","0","1001"
"HW-MURC-FIXINGS-PF","Murcia fittings","4175","0","0","0","0","4"
"HW-MURC-3S-H","Murcia seat for three-seater bench","4174","0","0","0","0","1001"
"HW-MURC-3S-H","Murcia seat for three-seater bench","4175","0","0","0","0","4"
"HW-MURC-3S-G","Murcia backrest for 3-seater bench","4174","0","0","0","0","1001"
"HW-MURC-3S-G","Murcia backrest for 3-seater bench","4175","0","0","0","0","4"
"HW-MURC-3S-F","Murcia seat cushion for 3 seater- bench","4174","0","0","0","0","1001"
"HW-MURC-3S-F","Murcia seat cushion for 3 seater- bench","4175","0","0","0","0","4"
"HW-MURC-3S-E","Hardware - Murcia Lounge Set","4174","0","0","0","0","1001"
"HW-MURC-3S-E","Hardware - Murcia Lounge Set","4175","0","0","0","0","4"
"HW-MURC-3S-C","Hardware - Murcia Lounge Set","4174","0","0","0","0","1001"
"HW-MURC-3S-C","Hardware - Murcia Lounge Set","4175","0","0","0","0","4"
"HW-MURC-3S-B","Murcia left-armrest for three-seater bench","4174","0","0","0","0","1001"
"HW-MURC-3S-B","Murcia left-armrest for three-seater bench","4175","0","0","0","0","4"
"HW-MURC-3S-A","Murcia right-armrest for 3 seater- bench","4174","0","0","0","0","1001"
"HW-MURC-3S-A","Murcia right-armrest for 3 seater- bench","4175","0","0","0","0","4"
"HW-MURC-1S-F","Murcia seat cushion for one-seater bench","4174","0","0","0","0","1001"
"HW-MURC-1S-F","Murcia seat cushion for one-seater bench","4175","0","0","0","0","4"
"HW-MURC-1S-E","HW-MURC-1S-E","4174","0","0","0","0","1001"
"HW-MURC-1S-E","HW-MURC-1S-E","4175","0","0","0","0","4"
"HW-MURC-1S-D","Murcia seat for one-seater bench","4174","0","0","0","0","1001"
"HW-MURC-1S-D","Murcia seat for one-seater bench","4175","0","0","0","0","4"
"HW-MURC-1S-C","Murcia backrest for one-seater bench","4174","0","0","0","0","1001"
"HW-MURC-1S-C","Murcia backrest for one-seater bench","4175","0","0","0","0","4"
"HW-MURC-1S-B","Murcia left-armrest for one-seater bench","4174","0","0","0","0","1001"
"HW-MURC-1S-B","Murcia left-armrest for one-seater bench","4175","0","0","0","0","4"
"HW-MURC-1S-A","Murcia the right-armrest for one-seater bench","4174","0","0","0","0","1001"
"HW-MURC-1S-A","Murcia the right-armrest for one-seater bench","4175","0","0","0","0","4"
"HW-MIAMI-SEAT-CUSH","Miami Grey Wash seat cushion","4175","0","0","0","0","4"
"HW-MIAMI-BKCUSHGW-PF","Miami Grey wash back cushion","","","","","",""
"HW-MIAMI-3SEAT-CUSH","Miami Grey Wash 3 seat cushion","","","","","",""
"HW-MIAMI-2SEAT-CUSH","Miami Grey Wash 2 seat cushion","","","","","",""
"HW-MGREY-FIXINGS","Miami Grey wash Hardware pack for 3 seat sofa","","","","","",""
"HW-MARR-TTOPI","Marrakesh Table Top","4174","0","0","0","0","1001"
"HW-MARR-TTOPI","Marrakesh Table Top","4175","0","0","0","0","4"
"HW-MARR-SCUSH-3SD-PF","Marrakesh 3 seat sofa cushion","4174","0","0","0","0","1001"
"HW-MARR-SCUSH-3SD-PF","Marrakesh 3 seat sofa cushion","4175","0","0","0","0","4"
"HW-MARR-SCUSH-2SH-PF","Marrakesh 2 seat sofa cushion","4174","0","0","0","0","1001"
"HW-MARR-SCUSH-2SH-PF","Marrakesh 2 seat sofa cushion","4175","0","0","0","0","4"
"HW-MARR-LEGJ","Marrakesh Table leg","4174","0","0","0","0","1001"
"HW-MARR-LEGJ","Marrakesh Table leg","4175","0","0","0","0","4"
"HW-MARR-LEGB","Marrakesh Middle Leg","4174","0","0","0","0","1001"
"HW-MARR-LEGB","Marrakesh Middle Leg","4175","0","0","0","0","4"
"HW-MARR-FIXINGS-PF","Marrakesh Hardware Pack","4174","0","0","0","0","1001"
"HW-MARR-FIXINGS-PF","Marrakesh Hardware Pack","4175","0","0","0","0","4"
"HW-MARR-BKCUSH-E-PF","Marrakesh Back Cushion","4174","0","0","0","0","1001"
"HW-MARR-BKCUSH-E-PF","Marrakesh Back Cushion","4175","0","0","0","0","4"
"HW-MARR-BACKC","Marrakesh Back Support","4174","0","0","0","0","1001"
"HW-MARR-BACKC","Marrakesh Back Support","4175","0","0","0","0","4"
"HW-MARR-ARCUSH-F-PF","Marrakesh Armrest cushion","4174","0","0","0","0","1001"
"HW-MARR-ARCUSH-F-PF","Marrakesh Armrest cushion","4175","0","0","0","0","4"
"HW-MARR-AFOOT-PF","Marrakesh adjustable feet","4174","0","0","0","0","1001"
"HW-MARR-AFOOT-PF","Marrakesh adjustable feet","4175","0","0","0","0","4"
"HW-MARR-3SA","Marrakesh 3 seat sofa","4174","0","0","0","0","1001"
"HW-MARR-3SA","Marrakesh 3 seat sofa","4175","0","0","0","0","4"
"HW-MARR-2SG","Marrakesh 2 Seat Sofa","4174","0","0","0","0","1001"
"HW-MARR-2SG","Marrakesh 2 Seat Sofa","4175","0","0","0","0","4"
"HW-MARB-TB-M","Marbella Glass","4174","0","0","0","0","1001"
"HW-MARB-TB-M","Marbella Glass","4175","0","0","0","0","4"
"HW-MARB-TB-H","Marbella table","4174","0","0","0","0","1001"
"HW-MARB-TB-H","Marbella table","4175","0","0","0","0","4"
"HW-MARB-ST-L","Marbella cushion for stool","4174","0","0","0","0","1001"
"HW-MARB-ST-L","Marbella cushion for stool","4175","0","0","0","0","4"
"HW-MARB-ST-K","Marbella top for stool","4174","0","0","0","0","1001"
"HW-MARB-ST-K","Marbella top for stool","4175","0","0","0","0","4"
"HW-MARB-ST-J","Marbella the side of stool( front and back)","4174","0","0","0","0","1001"
"HW-MARB-ST-J","Marbella the side of stool( front and back)","4175","0","0","0","0","4"
"HW-MARB-ST-G","Marbella the side of stool( 2 sides)","4174","0","0","0","0","1001"
"HW-MARB-ST-G","Marbella the side of stool( 2 sides)","4175","0","0","0","0","4"
"HW-MARB-FSCUSH","Marbella full set of cushions","4175","0","0","0","0","4"
"HW-MARB-FIXINGS-PF","Marbella fittings","4174","0","0","0","0","1001"
"HW-MARB-FIXINGS-PF","Marbella fittings","4175","0","0","0","0","4"
"HW-MARB-FEET-PF","HW-MARB-FEET-PF","4174","0","0","0","0","1001"
"HW-MARB-FEET-PF","HW-MARB-FEET-PF","4175","0","0","0","0","4"
"HW-MARB-3S-O","Marbella back cushion for 3-seater bench","4174","0","0","0","0","1001"
"HW-MARB-3S-O","Marbella back cushion for 3-seater bench","4175","0","0","0","0","4"
"HW-MARB-3S-N","Marbella seat cushion for 3-seater bench","4174","0","0","0","0","1001"
"HW-MARB-3S-N","Marbella seat cushion for 3-seater bench","4175","0","0","0","0","4"
"HW-MARB-3S-F","Marbella seat for 3-seater bench","4174","0","0","0","0","1001"
"HW-MARB-3S-F","Marbella seat for 3-seater bench","4175","0","0","0","0","4"
"HW-MARB-3S-E","Marbella backrest for 3-seater bench","4174","0","0","0","0","1001"
"HW-MARB-3S-E","Marbella backrest for 3-seater bench","4175","0","0","0","0","4"
"HW-MARB-3S-D","Hardware - Marbella Corner Lounge Set","4174","0","0","0","0","1001"
"HW-MARB-3S-D","Hardware - Marbella Corner Lounge Set","4175","0","0","0","0","4"
"HW-MARB-3S-B","Marbella left-armrest for 3-seater bench","4174","0","0","0","0","1001"
"HW-MARB-3S-B","Marbella left-armrest for 3-seater bench","4175","0","0","0","0","4"
"HW-MARB-3S-A","Marbella right-armrest for 3-seater bench","4174","0","0","0","0","1001"
"HW-MARB-3S-A","Marbella right-armrest for 3-seater bench","4175","0","0","0","0","4"
"HW-MARB-1S-O","Marbella backcushion for one-seater bench","4174","0","0","0","0","1001"
"HW-MARB-1S-O","Marbella backcushion for one-seater bench","4175","0","0","0","0","4"
"HW-MARB-1S-N","Marbella seat cushion for one-seater bench","4174","0","0","0","0","1001"
"HW-MARB-1S-N","Marbella seat cushion for one-seater bench","4175","0","0","0","0","4"
"HW-MARB-1S-D","Marbella seat for 1-seater bench","4174","0","0","0","0","1001"
"HW-MARB-1S-D","Marbella seat for 1-seater bench","4175","0","0","0","0","4"
"HW-MARB-1S-C","Marbella backrest for 1-seater bench","4174","0","0","0","0","1001"
"HW-MARB-1S-C","Marbella backrest for 1-seater bench","4175","0","0","0","0","4"
"HW-MARB-1S-B","Marbella left-armrest for 1-seater bench","4174","0","0","0","0","1001"
"HW-MARB-1S-B","Marbella left-armrest for 1-seater bench","4175","0","0","0","0","4"
"HW-MARB-1S-A","Marbella right-armrest for 1 seater bench","4174","0","0","0","0","1001"
"HW-MARB-1S-A","Marbella right-armrest for 1 seater bench","4175","0","0","0","0","4"
"HW-MALIBU-C-TABLE","HW-MALIBU-C-TABLE","4174","0","0","0","0","1001"
"HW-MALIBU-C-TABLE","HW-MALIBU-C-TABLE","4175","0","0","0","0","4"
"HW-MALIBU-BENCH","HW-MALIBU-BENCH","4174","0","0","0","0","1001"
"HW-MALIBU-BENCH","HW-MALIBU-BENCH","4175","0","0","0","0","4"
"HW-MALIBU-3","HW-MALIBU-3","4174","0","0","0","0","1001"
"HW-MALIBU-3","HW-MALIBU-3","4175","0","0","0","0","4"
"HW-MALIBU-2","HW-MALIBU-2","4174","0","0","0","0","1001"
"HW-MALIBU-2","HW-MALIBU-2","4175","0","0","0","0","4"
"HW-MALI-SC-PF","Malibu seat cushion","4174","0","0","0","0","1001"
"HW-MALI-SC-PF","Malibu seat cushion","4175","0","0","0","0","4"
"HW-MALI-LS-PF","Malibu left seat cushion","4174","0","0","0","0","1001"
"HW-MALI-LS-PF","Malibu left seat cushion","4175","0","0","0","0","4"
"HW-MALI-BC-PF","Malibu back cushion","4174","0","0","0","0","1001"
"HW-MALI-BC-PF","Malibu back cushion","4175","0","0","0","0","4"
"HW-MALA-TB-K","Malaga glass table top","4174","0","0","0","0","1001"
"HW-MALA-TB-K","Malaga glass table top","4175","0","0","0","0","4"
"HW-MALA-TB-J","HW-MALA-TB-J","4174","0","0","0","0","1001"
"HW-MALA-TB-J","HW-MALA-TB-J","4175","0","0","0","0","4"
"HW-MALA-TB-I","Malaga table sides without feet (2 sides)","4174","0","0","0","0","1001"
"HW-MALA-TB-I","Malaga table sides without feet (2 sides)","4175","0","0","0","0","4"
"HW-MALA-TB-H","HW-MALA-TB-H","4174","0","0","0","0","1001"
"HW-MALA-TB-H","HW-MALA-TB-H","4175","0","0","0","0","4"
"HW-MALA-FSCUSH","Malaga Full Set of Cushion Covers","","","","","",""
"HW-MALA-FIXINGS","Malaga hardware","4174","0","0","0","0","1001"
"HW-MALA-FIXINGS","Malaga hardware","4175","0","0","0","0","4"
"HW-MALA-FEET-PF","Malaga screw in feet","4174","0","0","0","0","1001"
"HW-MALA-FEET-PF","Malaga screw in feet","4175","0","0","0","0","4"
"HW-MALA-CLIPS-PF","Malaga Sofa joining clips","4174","0","0","0","0","1001"
"HW-MALA-CLIPS-PF","Malaga Sofa joining clips","4175","0","0","0","0","4"
"HW-MALA-CCOV-PF","HW-MALA-CCOV-PF","4174","0","0","0","0","1001"
"HW-MALA-CCOV-PF","HW-MALA-CCOV-PF","4175","0","0","0","0","4"
"HW-MALA-3S-M","Malaga back cushion for 3 seat bench","4174","0","0","0","0","1001"
"HW-MALA-3S-M","Malaga back cushion for 3 seat bench","4175","0","0","0","0","4"
"HW-MALA-3S-L","Malaga seat cushion for 3 seat bench","4174","0","0","0","0","1001"
"HW-MALA-3S-L","Malaga seat cushion for 3 seat bench","4175","0","0","0","0","4"
"HW-MALA-3S-F","Malaga seat for 3 seat bench","4174","0","0","0","0","1001"
"HW-MALA-3S-F","Malaga seat for 3 seat bench","4175","0","0","0","0","4"
"HW-MALA-3S-E","Malaga backrest for 3 seat bench","4174","0","0","0","0","1001"
"HW-MALA-3S-E","Malaga backrest for 3 seat bench","4175","0","0","0","0","4"
"HW-MALA-3S-C","Malaga left-arm for 3 seat bench","4174","0","0","0","0","1001"
"HW-MALA-3S-C","Malaga left-arm for 3 seat bench","4175","0","0","0","0","4"
"HW-MALA-3S-B","Malaga right arm for 3 seat bench","4174","0","0","0","0","1001"
"HW-MALA-3S-B","Malaga right arm for 3 seat bench","4175","0","0","0","0","4"
"HW-MALA-2S-M","Malaga back cushion for 2 seat bench","4174","0","0","0","0","1001"
"HW-MALA-2S-M","Malaga back cushion for 2 seat bench","4175","0","0","0","0","4"
"HW-MALA-2S-L","Malaga seat cushion for 2 seat bench","4174","0","0","0","0","1001"
"HW-MALA-2S-L","Malaga seat cushion for 2 seat bench","4175","0","0","0","0","4"
"HW-MALA-2S-G","Malaga seat for 2 seat bench","4174","0","0","0","0","1001"
"HW-MALA-2S-G","Malaga seat for 2 seat bench","4175","0","0","0","0","4"
"HW-MALA-2S-D","Malaga backrest for 2 seat bench","4174","0","0","0","0","1001"
"HW-MALA-2S-D","Malaga backrest for 2 seat bench","4175","0","0","0","0","4"
"HW-MALA-2S-A","HW-MALA-2S-A","4174","0","0","0","0","1001"
"HW-MALA-2S-A","HW-MALA-2S-A","4175","0","0","0","0","4"
"HW-LODGE-L/R-SOFA","HW-LODGE-L/R-SOFA","4174","0","0","0","0","1001"
"HW-LODGE-L/R-SOFA","HW-LODGE-L/R-SOFA","4175","0","0","0","0","4"
"HW-LODGE-CORNER","HW-LODGE-CORNER","4174","0","0","0","0","1001"
"HW-LODGE-CORNER","HW-LODGE-CORNER","4175","0","0","0","0","4"
"HW-LODGE-COFF-TABLE","HW-LODGE-COFF-TABLE","4174","0","0","0","0","1001"
"HW-LODGE-COFF-TABLE","HW-LODGE-COFF-TABLE","4175","0","0","0","0","4"
"HW-LODG-BC-PF","Lodge back cushion","4174","0","0","0","0","1001"
"HW-LODG-BC-PF","Lodge back cushion","4175","0","0","0","0","4"
"HW-LODG-2C-PF","Lodge 2 seater cushion","4174","0","0","0","0","1001"
"HW-LODG-2C-PF","Lodge 2 seater cushion","4175","0","0","0","0","4"
"HW-LISBON-FIXINGS","Lisbon Fixings","4174","0","0","0","0","1001"
"HW-LISBON-FIXINGS","Lisbon Fixings","4175","0","0","0","0","4"
"HW-LIS-RTARM","HW-LIS-RTARM","4174","0","0","0","0","1001"
"HW-LIS-RTARM","HW-LIS-RTARM","4175","0","0","0","0","4"
"HW-LIS-RARMSOFA","Lisbon Right Arm Sofa","4174","0","0","0","0","1001"
"HW-LIS-RARMSOFA","Lisbon Right Arm Sofa","4175","0","0","0","0","4"
"HW-LIS-MIDLEG","Lisbon middle leg for sofa","4174","0","0","0","0","1001"
"HW-LIS-MIDLEG","Lisbon middle leg for sofa","4175","0","0","0","0","4"
"HW-LIS-LFARM","Lisbon Left Arm Chair","4174","0","0","0","0","1001"
"HW-LIS-LFARM","Lisbon Left Arm Chair","4175","0","0","0","0","4"
"HW-LIS-LARMSOFA","Lisbon Left Arm Sofa","4174","0","0","0","0","1001"
"HW-LIS-LARMSOFA","Lisbon Left Arm Sofa","4175","0","0","0","0","4"
"HW-LILL-FIXINGS-PF","HW-LILL-FIXINGS-PF","4174","0","0","0","0","1001"
"HW-LILL-FIXINGS-PF","HW-LILL-FIXINGS-PF","4175","0","0","0","0","4"
"HW-KINGSTON-FIXINGS-PF","Kingston Hardware Pack","4175","0","0","0","0","4"
"HW-KING-Z","Kingston chair base frame left side","4174","0","0","0","0","1001"
"HW-KING-Z","Kingston chair base frame left side","4175","0","0","0","0","4"
"HW-KING-S","Kingston side cushions","4174","0","0","0","0","1001"
"HW-KING-S","Kingston side cushions","4175","0","0","0","0","4"
"HW-KING-O","HW-KING-O","4174","0","0","0","0","1001"
"HW-KING-O","HW-KING-O","4175","0","0","0","0","4"
"HW-KING-N","Kingston back of chair left side","4174","0","0","0","0","1001"
"HW-KING-N","Kingston back of chair left side","4175","0","0","0","0","4"
"HW-KING-M","HW-KING-M","4174","0","0","0","0","1001"
"HW-KING-M","HW-KING-M","4175","0","0","0","0","4"
"HW-KING-K","Kingston footstool lid","4174","0","0","0","0","1001"
"HW-KING-K","Kingston footstool lid","4175","0","0","0","0","4"
"HW-KING-J","Kingston back of chair right side","4174","0","0","0","0","1001"
"HW-KING-J","Kingston back of chair right side","4175","0","0","0","0","4"
"HW-KING-I","Kingston side of chair rightside","4174","0","0","0","0","1001"
"HW-KING-I","Kingston side of chair rightside","4175","0","0","0","0","4"
"HW-KING-H","HW-KING-H","4174","0","0","0","0","1001"
"HW-KING-H","HW-KING-H","4175","0","0","0","0","4"
"HW-KING-G","Kingston footstool cushion","4174","0","0","0","0","1001"
"HW-KING-G","Kingston footstool cushion","4175","0","0","0","0","4"
"HW-KING-F","Kingston Footstool sides","4174","0","0","0","0","1001"
"HW-KING-F","Kingston Footstool sides","4175","0","0","0","0","4"
"HW-KING-E","Kingston Footstool Front and back","4174","0","0","0","0","1001"
"HW-KING-E","Kingston Footstool Front and back","4175","0","0","0","0","4"
"HW-KING-D","Kingston Glass table top","4174","0","0","0","0","1001"
"HW-KING-D","Kingston Glass table top","4175","0","0","0","0","4"
"HW-KING-C","Kingston Table front and back","4174","0","0","0","0","1001"
"HW-KING-C","Kingston Table front and back","4175","0","0","0","0","4"
"HW-KING-BCAP-PF","Kingston black capped screws for base","4174","0","0","0","0","1001"
"HW-KING-BCAP-PF","Kingston black capped screws for base","4175","0","0","0","0","4"
"HW-KING-B","HW-KING-B","4174","0","0","0","0","1001"
"HW-KING-B","HW-KING-B","4175","0","0","0","0","4"
"HW-KING-A","Kingston Table Top","4174","0","0","0","0","1001"
"HW-KING-A","Kingston Table Top","4175","0","0","0","0","4"
"HW-IBZ-TB-L","HW-IBZ-TB-L","4174","0","0","0","0","1001"
"HW-IBZ-TB-L","HW-IBZ-TB-L","4175","0","0","0","0","4"
"HW-IBZ-TB-K","HW-IBZ-TB-K","4174","0","0","0","0","1001"
"HW-IBZ-TB-K","HW-IBZ-TB-K","4175","0","0","0","0","4"
"HW-IBZ-TB-J","HW-IBZ-TB-J","4174","0","0","0","0","1001"
"HW-IBZ-TB-J","HW-IBZ-TB-J","4175","0","0","0","0","4"
"HW-IBZ-LA3S-G","HW-IBZ-LA3S-G","4174","0","0","0","0","1001"
"HW-IBZ-LA3S-G","HW-IBZ-LA3S-G","4175","0","0","0","0","4"
"HW-IBZ-LA3S-F","HW-IBZ-LA3S-F","4174","0","0","0","0","1001"
"HW-IBZ-LA3S-F","HW-IBZ-LA3S-F","4175","0","0","0","0","4"
"HW-IBZ-FIXINGS-PF","Ibiza Hardware Pack","4175","0","0","0","0","4"
"HW-IBZ-3S-I-PF","HW-IBZ-3S-I-PF","4174","0","0","0","0","1001"
"HW-IBZ-3S-I-PF","HW-IBZ-3S-I-PF","4175","0","0","0","0","4"
"HW-IBZ-3S-H-PF","HW-IBZ-3S-H-PF","4175","0","0","0","0","4"
"HW-IBZ-3S-E-PF","HW-IBZ-3S-E-PF","4175","0","0","0","0","4"
"HW-IBZ-3S-D-PF","HW-IBZ-3S-D-PF","4174","0","0","0","0","1001"
"HW-IBZ-3S-D-PF","HW-IBZ-3S-D-PF","4175","0","0","0","0","4"
"HW-IBZ-3S-C-PF","HW-IBZ-3S-C-PF","4174","0","0","0","0","1001"
"HW-IBZ-3S-C-PF","HW-IBZ-3S-C-PF","4175","0","0","0","0","4"
"HW-IBZ-3S-B","Ibiza base of 3 seat sofa frame right arm","4174","0","0","0","0","1001"
"HW-IBZ-3S-B","Ibiza base of 3 seat sofa frame right arm","4175","0","0","0","0","4"
"HW-IBZ-3S-A","HW-IBZ-3S-A","4175","0","0","0","0","4"
"HW-HSUN-HARDWARE","Havana SunLounger Fixings","4174","0","0","0","0","1001"
"HW-HSUN-HARDWARE","Havana SunLounger Fixings","4175","0","0","0","0","4"
"HW-HEXT-LEGCAP-PF","Havana Extending Table Legs End Caps","4174","0","0","0","0","1001"
"HW-HEXT-LEGCAP-PF","Havana Extending Table Legs End Caps","4175","0","0","0","0","4"
"HW-HEXT-HARDWARE-PF","Havana extending table hardware","","","","","",""
"HW-HAVANA-EXTTAB-LEGS","Havana extending table legs","4174","0","0","0","0","1001"
"HW-HAVANA-EXTTAB-LEGS","Havana extending table legs","4175","0","0","0","0","4"
"HW-HAV-TAB-FIXINGS-PF","Havana Dining Table Hardware","4174","0","0","0","0","1001"
"HW-HAV-TAB-FIXINGS-PF","Havana Dining Table Hardware","4175","0","0","0","0","4"
"HW-HAV-DLCHR","HW-HAV-DLCHR","4174","0","0","0","0","1001"
"HW-HAV-DLCHR","HW-HAV-DLCHR","4175","0","0","0","0","4"
"HW-HAV-CUSHG-CRNR-PF","Havana Corner Cushion for Corner","4174","0","0","0","0","1001"
"HW-HAV-CUSHG-CRNR-PF","Havana Corner Cushion for Corner","4175","0","0","0","0","4"
"HW-HAV-CUSHF-BACK-PF","Havana Corner Back Cushion","4174","0","0","0","0","1001"
"HW-HAV-CUSHF-BACK-PF","Havana Corner Back Cushion","4175","0","0","0","0","4"
"HW-HAV-CUSHE-SEAT-PF","Havana Corner Seat Cushion","4174","0","0","0","0","1001"
"HW-HAV-CUSHE-SEAT-PF","Havana Corner Seat Cushion","4175","0","0","0","0","4"
"HW-HAV-CRNR-VELCRO","Havana Corner velcro straps","","","","","",""
"HW-HAV-CRNR-FIXINGS-PF","Havana Corner Hardware","4174","0","0","0","0","1001"
"HW-HAV-CRNR-FIXINGS-PF","Havana Corner Hardware","4175","0","0","0","0","4"
"HW-HAV-CRNR-CFT","Havana Corner Coffee Table","4174","0","0","0","0","1001"
"HW-HAV-CRNR-CFT","Havana Corner Coffee Table","4175","0","0","0","0","4"
"HW-HAV-CRNR-3S","Havana Corner 3 Seat Sofa","4174","0","0","0","0","1001"
"HW-HAV-CRNR-3S","Havana Corner 3 Seat Sofa","4175","0","0","0","0","4"
"HW-HAV-CRNR-2S","Havana Corner 2 Seat Sofa","4174","0","0","0","0","1001"
"HW-HAV-CRNR-2S","Havana Corner 2 Seat Sofa","4175","0","0","0","0","4"
"HW-GREYWASH-POTS","Grey wash touch up pots","4174","0","0","0","0","1001"
"HW-GREYWASH-POTS","Grey wash touch up pots","4175","0","0","0","0","4"
"HW-FLO-FIXINGS-PF","Florida Chair Hardware Pack","4174","0","0","0","0","1001"
"HW-FLO-FIXINGS-PF","Florida Chair Hardware Pack","4175","0","0","0","0","4"
"HW-FLO-CUSH-PF","Florida Rattan Chair Seat Cushion","4174","0","0","0","0","1001"
"HW-FLO-CUSH-PF","Florida Rattan Chair Seat Cushion","4175","0","0","0","0","4"
